STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,spdeps,Main expenditure type,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,HR,Croatia,2020,,4.78,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,HR,Croatia,2021,,4.6,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,HR,Croatia,2022,,4.81,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,HR,Croatia,2023,,5.29,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,HU,Hungary,2014,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,HU,Hungary,2015,,0,,b,break in time series,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,HU,Hungary,2016,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,HU,Hungary,2017,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,HU,Hungary,2018,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,HU,Hungary,2019,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,HU,Hungary,2020,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,HU,Hungary,2021,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,HU,Hungary,2022,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,HU,Hungary,2023,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,IS,Iceland,2014,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,IS,Iceland,2015,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,IS,Iceland,2016,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,IS,Iceland,2017,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,IS,Iceland,2018,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,IS,Iceland,2019,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,IS,Iceland,2020,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,IS,Iceland,2021,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,IT,Italy,2014,,124.22,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,IT,Italy,2015,,114.54,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,IT,Italy,2016,,128.99,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,IT,Italy,2017,,121,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,IT,Italy,2018,,111.54,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,IT,Italy,2019,,107.25,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,IT,Italy,2020,,130.1,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,IT,Italy,2021,,116.4,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,IT,Italy,2022,,95.23,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,IT,Italy,2023,,101.52,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LT,Lithuania,2014,,55.67,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LT,Lithuania,2015,,51.15,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LT,Lithuania,2016,,46.47,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LT,Lithuania,2017,,38.89,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LT,Lithuania,2018,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LT,Lithuania,2019,,0.19,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LT,Lithuania,2020,,0.21,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LT,Lithuania,2021,,1.73,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LT,Lithuania,2022,,1.56,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LT,Lithuania,2023,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LU,Luxembourg,2014,,25.63,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LU,Luxembourg,2015,,33.45,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LU,Luxembourg,2016,,33.31,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LU,Luxembourg,2017,,31.3,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LU,Luxembourg,2018,,75.17,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LU,Luxembourg,2019,,80.04,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LU,Luxembourg,2020,,73.19,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LU,Luxembourg,2021,,74.36,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LU,Luxembourg,2022,,79.76,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LU,Luxembourg,2023,,82.93,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LV,Latvia,2014,,0.45,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LV,Latvia,2015,,0.47,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LV,Latvia,2016,,0.48,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LV,Latvia,2017,,0.58,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LV,Latvia,2018,,0.59,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LV,Latvia,2019,,0.66,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LV,Latvia,2020,,0.64,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LV,Latvia,2021,,0.54,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LV,Latvia,2022,,0.64,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,LV,Latvia,2023,,0.73,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,ME,Montenegro,2016,,2.06,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,ME,Montenegro,2017,,1.87,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,ME,Montenegro,2018,,2.11,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,ME,Montenegro,2019,,1.83,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,ME,Montenegro,2020,,1.6,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,ME,Montenegro,2021,,2.34,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,ME,Montenegro,2022,,1.83,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,ME,Montenegro,2023,,1.62,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,MK,North Macedonia,2015,,9.78,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,MK,North Macedonia,2016,,8.6,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,MK,North Macedonia,2017,,8.02,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,MT,Malta,2014,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,MT,Malta,2015,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,MT,Malta,2016,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,MT,Malta,2017,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,MT,Malta,2018,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,MT,Malta,2019,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,MT,Malta,2020,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,MT,Malta,2021,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,MT,Malta,2022,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,MT,Malta,2023,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,NL,Netherlands,2014,,146.1,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,NL,Netherlands,2015,,139.73,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,NL,Netherlands,2016,,177.62,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,NL,Netherlands,2017,,166.65,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,NL,Netherlands,2018,,96.04,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,NL,Netherlands,2019,,104.93,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,NL,Netherlands,2020,,832.73,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,NL,Netherlands,2021,,710.32,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,NL,Netherlands,2022,,235.41,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,NL,Netherlands,2023,,167.25,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,NO,Norway,2014,,15.03,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,NO,Norway,2015,,12.4,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,NO,Norway,2016,,8.82,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,NO,Norway,2017,,7.36,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,NO,Norway,2018,,6.91,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,NO,Norway,2019,,8.81,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,NO,Norway,2020,,6.92,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,NO,Norway,2021,,5.55,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,NO,Norway,2022,,8.1,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,NO,Norway,2023,,12.81,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,PL,Poland,2014,,1.14,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,PL,Poland,2015,,1.29,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,PL,Poland,2016,,34.96,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,PL,Poland,2017,,24,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,PL,Poland,2018,,16.02,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,PL,Poland,2019,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,PL,Poland,2020,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,PL,Poland,2021,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,EUR_HAB,Euro per inhabitant,PL,Poland,2023,,0,,,,,
