DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 15 to 24 years,Total,Slovakia,2021,17.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 15 to 24 years,Total,Slovakia,2022,24.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 15 to 24 years,Total,Slovakia,2023,20.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 15 to 24 years,Total,Slovakia,2024,22.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 15 to 24 years,Total,Türkiye,2015,32.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 15 to 24 years,Total,Türkiye,2016,32.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 15 to 24 years,Total,Türkiye,2017,36.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 15 to 24 years,Total,Türkiye,2018,36.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 15 to 24 years,Total,Türkiye,2019,37.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 15 to 24 years,Total,Türkiye,2020,39.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 15 to 24 years,Total,Türkiye,2021,39.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 15 to 24 years,Total,Türkiye,2022,37.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 15 to 24 years,Total,Türkiye,2023,34.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 15 to 24 years,Total,Türkiye,2024,33.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 15 to 24 years,Total,United Kingdom,2015,32.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 15 to 24 years,Total,United Kingdom,2016,26.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 15 to 24 years,Total,United Kingdom,2017,28.3,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 15 to 24 years,Total,United Kingdom,2018,29.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Albania,2017,57.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Albania,2018,52.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Albania,2019,49.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Albania,2020,43.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Albania,2021,45.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Albania,2022,42.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Austria,2015,17.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Austria,2016,16.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Austria,2017,17.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Austria,2018,17.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Austria,2019,17.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Austria,2020,16.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Austria,2021,17.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Austria,2022,16.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Austria,2023,16.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Austria,2024,16.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Belgium,2015,21.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Belgium,2016,21.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Belgium,2017,21.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Belgium,2018,19.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Belgium,2019,19.3,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Belgium,2020,18.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Belgium,2021,17.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Belgium,2022,15.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Belgium,2023,16.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Belgium,2024,16.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Bulgaria,2015,37.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Bulgaria,2016,36.9,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Bulgaria,2017,32.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Bulgaria,2018,26.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Bulgaria,2019,25.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Bulgaria,2020,25.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Bulgaria,2021,24.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Bulgaria,2022,25.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Bulgaria,2023,26.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Bulgaria,2024,25.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Switzerland,2015,15.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Switzerland,2016,15.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Switzerland,2017,16.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Switzerland,2018,16.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Switzerland,2019,15.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Switzerland,2020,15.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Switzerland,2021,15.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Switzerland,2022,15.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Switzerland,2023,17.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Switzerland,2024,16.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Cyprus,2015,22.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Cyprus,2016,22.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Cyprus,2017,20.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Cyprus,2018,17.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Cyprus,2019,17.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Cyprus,2020,16.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Cyprus,2021,16.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Cyprus,2022,16.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Cyprus,2023,15.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Cyprus,2024,15.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Czechia,2015,13.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Czechia,2016,11.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Czechia,2017,11.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Czechia,2018,10.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Czechia,2019,10.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Czechia,2020,10.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Czechia,2021,10.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Czechia,2022,9.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Czechia,2023,10.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Czechia,2024,11.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Germany,2015,19.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Germany,2016,19.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Germany,2017,17.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Germany,2018,17.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Germany,2019,15.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Germany,2020,18.1,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Germany,2021,19.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Germany,2022,19.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Germany,2023,20.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Germany,2024,19.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Denmark,2015,19.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Denmark,2016,16.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Denmark,2017,17.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Denmark,2018,18.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Denmark,2019,17.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Denmark,2020,17.9,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Denmark,2021,18.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Denmark,2022,18.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Denmark,2023,20.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Denmark,2024,19.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Estonia,2015,17.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Estonia,2016,16.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Estonia,2017,15.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Estonia,2018,14.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Estonia,2019,14.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Estonia,2020,13.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Estonia,2021,13.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Estonia,2022,13.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Estonia,2023,15.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Estonia,2024,16.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Greece,2015,36.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Greece,2016,37.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Greece,2017,35.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Greece,2018,32.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Greece,2019,31.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Greece,2020,30.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Greece,2021,30.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Greece,2022,27.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Greece,2023,25.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Greece,2024,25.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Spain,2015,29.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Spain,2016,29.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Spain,2017,28.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Spain,2018,27.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Spain,2019,27.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Spain,2020,26.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Spain,2021,28.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Spain,2022,26.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Spain,2023,26.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Spain,2024,27.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,European Union - 27 countries (from 2020),2015,23.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,European Union - 27 countries (from 2020),2016,23.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,European Union - 27 countries (from 2020),2017,22.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,European Union - 27 countries (from 2020),2018,20.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,European Union - 27 countries (from 2020),2019,19.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,European Union - 27 countries (from 2020),2020,20.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,European Union - 27 countries (from 2020),2021,20.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,European Union - 27 countries (from 2020),2022,20.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,European Union - 27 countries (from 2020),2023,20.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,European Union - 27 countries (from 2020),2024,20.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Finland,2015,13.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Finland,2016,14.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Finland,2017,13.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Finland,2018,14.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Finland,2019,11.4,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Finland,2020,11.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Finland,2021,11.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Finland,2022,13.1,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Finland,2023,13.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Finland,2024,14.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,France,2015,18.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,France,2016,19.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,France,2017,18.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,France,2018,17.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,France,2019,19.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,France,2020,18.8,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,France,2021,18.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,France,2022,21.3,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,France,2023,21.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,France,2024,20.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Croatia,2015,20.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Croatia,2016,19.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Croatia,2017,19.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Croatia,2018,16.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Croatia,2019,14.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Croatia,2020,14.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Croatia,2021,14.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Croatia,2022,13.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Croatia,2023,13.9,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Croatia,2024,15.1,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Hungary,2015,30.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Hungary,2016,28.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Hungary,2017,25.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Hungary,2018,18.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Hungary,2019,21.0,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Hungary,2020,19.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Hungary,2021,18.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Hungary,2022,17.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Hungary,2023,16.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Hungary,2024,15.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Ireland,2015,23.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Ireland,2016,21.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Ireland,2017,20.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Ireland,2018,19.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Ireland,2019,19.4,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Ireland,2020,18.5,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Ireland,2021,18.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Ireland,2022,18.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Ireland,2023,19.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Ireland,2024,15.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Iceland,2015,14.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Iceland,2016,13.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Iceland,2017,13.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Iceland,2018,13.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Iceland,2019,13.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Females,Iceland,2020,13.5,,
